PeakID (cmd=annotatePeaks.pl /exports/humgen/jihed/Coordinate_TOKEEP/atac_peaks/ATAC_Veronica_DN1/DN1_KO_more_accessible_allvsall.txt mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Merged-chr7-100234509-2	chr7	100234232	100234724	+	4.97	NA	intron (NM_027629, intron 1 of 13)	intron (NM_027629, intron 1 of 13)	6871	NM_027629	70974	Mm.440524	NM_027629	ENSMUSG00000030729	Pgm2l1	4931406N15Rik|AI553438|BM32A	phosphoglucomutase 2-like 1	protein-coding
Merged-chr3-98299696-1	chr3	98299538	98299855	+	4.97	NA	intron (NM_008256, intron 6 of 9)	intron (NM_008256, intron 6 of 9)	19265	NM_008256	15360	Mm.289131	NM_008256	ENSMUSG00000027875	Hmgcs2	1300002P16|mHS	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	protein-coding
Merged-chr9-119315454-2	chr9	119315345	119315585	+	4.97	NA	intron (NR_045693, intron 1 of 18)	intron (NR_045693, intron 1 of 18)	6962	NR_045693	108737	Mm.293565	NM_133985	ENSMUSG00000036737	Oxsr1	2210022N24Rik|2810422B09Rik|AI462649|AW209236|Osr1|mKIAA1101	oxidative-stress responsive 1	protein-coding
Merged-chr16-42258046-2	chr16	42257829	42258344	+	4.97	NA	intron (NM_008083, intron 2 of 2)	intron (NM_008083, intron 2 of 2)	45383	NR_105858	102466172		NR_105858	ENSMUSG00000098300	Mir6540	Gm27780|mir-6540|mmu-mir-6540	microRNA 6540	ncRNA
Merged-chr15-66708770-1	chr15	66708682	66708860	+	4.96	NA	intron (NM_009375, intron 22 of 47)	intron (NM_009375, intron 22 of 47)	38001	NM_009375	21819	Mm.441333	NM_009375	ENSMUSG00000053469	Tg	Tgn|cog	thyroglobulin	protein-coding
Merged-chr4-59863946-2	chr4	59863771	59864155	+	4.96	NA	intron (NM_172468, intron 2 of 8)	intron (NM_172468, intron 2 of 8)	51093	NM_021053	30936	Mm.284433	NM_021053	ENSMUSG00000028386	Slc46a2	5430429N04Rik|Ly110|TSO-1C12|Tscot	solute carrier family 46, member 2	protein-coding
Merged-chr11-104581658-4	chr11	104581458	104581894	+	4.96	NA	intron (NM_001355754, intron 3 of 7)	intron (NM_001355754, intron 3 of 7)	4395	NM_001355755	17896	Mm.390355	NM_010858	ENSMUSG00000061086	Myl4	ALC1|AMLC|ELC|ELC1a|GT1|MLC1EMB|MLC1a|Myla	myosin, light polypeptide 4	protein-coding
Merged-chr5-108185041-2	chr5	108184929	108185165	+	4.96	NA	intron (NM_028481, intron 16 of 28)	intron (NM_028481, intron 16 of 28)	52133	NM_028481	73254	Mm.441231	NM_028481	ENSMUSG00000056531	Ccdc18	1700021E15Rik|4932411G06Rik|NY-SAR-41	coiled-coil domain containing 18	protein-coding
Merged-chr19-55085808-1	chr19	55085588	55086030	+	4.96	NA	intron (NM_001356285, intron 10 of 22)	B4|SINE|B4	13668	NM_008149	14732	Mm.210196	NM_008149	ENSMUSG00000024978	Gpam	GPAT|GPAT-1|GPAT1|P90	glycerol-3-phosphate acyltransferase, mitochondrial	protein-coding
Merged-chr17-89654531-2	chr17	89654304	89654671	+	4.96	NA	Intergenic	Intergenic	275246	NR_045952	100043904	Mm.396198	NR_045952	ENSMUSG00000117524	Gm4719	-	predicted gene 4719	ncRNA
Merged-chr2-13835215-1	chr2	13835129	13835302	+	4.96	NA	Intergenic	Intergenic	-41695	NM_145838	241230	Mm.330004	NM_145838	ENSMUSG00000003418	St8sia6	1700007J08Rik|AI314453|AI875066|ST8SiaVI|Siat8f	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	protein-coding
Merged-chr10-99468243-1	chr10	99468180	99468308	+	4.96	NA	Intergenic	Intergenic	-140927	NR_038019	100504202	Mm.403801	NR_038019	ENSMUSG00000111962	Gm20110	-	predicted gene, 20110	ncRNA
Merged-chr2-58035933-4	chr2	58035730	58036268	+	4.95	NA	intron (NM_172855, intron 9 of 9)	intron (NM_172855, intron 9 of 9)	16865	NM_029972	77767	Mm.91712	NM_029972	ENSMUSG00000026830	Ermn	A330104H05Rik|AI854460|ermin|mKIAA1189	ermin, ERM-like protein	protein-coding
Merged-chr15-63969335-3	chr15	63969105	63969579	+	4.95	NA	intron (NM_001360038, intron 2 of 11)	intron (NM_001360038, intron 2 of 11)	28724	NM_001360035	223601	Mm.246108	NM_144846	ENSMUSG00000022378	Fam49b	0910001A06Rik|AW122079	family with sequence similarity 49, member B	protein-coding
Merged-chr7-36688405-1	chr7	36688294	36688518	+	4.95	NA	Intergenic	Intergenic	-9712	NM_172298	243931	Mm.44141	NM_172298	ENSMUSG00000021217	Tshz3	A630038G13Rik|Tsh3|Zfp537|mKIAA1474|teashirt3	teashirt zinc finger family member 3	protein-coding
Merged-chr5-105830763-1	chr5	105830651	105830877	+	4.95	NA	Intergenic	Intergenic	-45804	NR_030777	54367	Mm.248876	NM_018759	ENSMUSG00000029290	Zfp326	5730470H14Rik|ZAN75|Znf326	zinc finger protein 326	protein-coding
Merged-chr11-25092845-3	chr11	25092598	25093145	+	4.95	NA	Intergenic	Intergenic	-233236	NR_045853	71234	Mm.158627	NR_045853	ENSMUSG00000033015	4933427E13Rik	-	RIKEN cDNA 4933427E13 gene	ncRNA
Merged-chr5-56753127-5	chr5	56752917	56753357	+	4.94	NA	Intergenic	RLTR45|LTR|ERVK	964782	NR_015588	319216	Mm.332387	NR_015588	ENSMUSG00000097216	4932441J04Rik	-	RIKEN cDNA 4932441J04 gene	ncRNA
Merged-chr2-43739653-3	chr2	43739431	43739852	+	4.93	NA	Intergenic	Intergenic	-9183	NM_153820	76117	Mm.217350	NM_153820	ENSMUSG00000049744	Arhgap15	5830480G12Rik	Rho GTPase activating protein 15	protein-coding
Merged-chr18-89289062-1	chr18	89288936	89289190	+	4.93	NA	Intergenic	Intergenic	91636	NM_178687	225825	Mm.139293	NM_178687	ENSMUSG00000034028	Cd226	BC051526|DNAM-1|DNAM1|Pta1|TLiSA1	CD226 antigen	protein-coding
Merged-chr15-103549701-1	chr15	103549607	103549797	+	4.93	NA	Intergenic	ORR1E|LTR|ERVL-MaLR	-11710	NM_021391	58200	Mm.143788	NM_021391	ENSMUSG00000022490	Ppp1r1a	0610038N18Rik|I-1	protein phosphatase 1, regulatory inhibitor subunit 1A	protein-coding
Merged-chr18-6430462-1	chr18	6430330	6430596	+	4.93	NA	Intergenic	MTC-int|LTR|ERVL-MaLR	60183	NR_035446	100316773		NR_035446	ENSMUSG00000084514	Mir1893	Mirn1893|mmu-mir-1893	microRNA 1893	ncRNA
Merged-chr12-79664391-1	chr12	79664267	79664516	+	4.93	NA	intron (NM_009014, intron 8 of 10)	intron (NM_009014, intron 8 of 10)	260342	NR_131075	77290	Mm.395042	NR_131073	ENSMUSG00000112765	9430078K24Rik	-	RIKEN cDNA 9430078K24 gene	ncRNA
Merged-chr17-70588264-1	chr17	70588108	70588422	+	4.93	NA	intron (NM_001128181, intron 1 of 9)	intron (NM_001128181, intron 1 of 9)	26518	NM_001128181	224997	Mm.311840	NM_027712	ENSMUSG00000003279	Dlgap1	4933422O14Rik|9630002F18|AI845682|AI848168|BB075781|D17Bwg0511e|GKAP/SAPAP|GKPA/SAPAP|Gkap|Sapap1|mKIAA4162	DLG associated protein 1	protein-coding
Merged-chr8-121369065-1	chr8	121368925	121369207	+	4.93	NA	Intergenic	Intergenic	172888	NM_001357260	76405	Mm.165697	NM_029597	ENSMUSG00000031809	1700018B08Rik	1700084O22Rik	RIKEN cDNA 1700018B08 gene	protein-coding
Merged-chr8-90898664-1	chr8	90898439	90898890	+	4.93	NA	intron (NM_177224, intron 2 of 39)	intron (NM_177224, intron 2 of 39)	-33585	NM_001310530	109151	Mm.100615	NM_177224	ENSMUSG00000056608	Chd9	1810014J18Rik|9030205D12Rik|A330063D19Rik|AD013|PRIC320|mKIAA0308	chromodomain helicase DNA binding protein 9	protein-coding
Merged-chr7-75717482-1	chr7	75717368	75717597	+	4.92	NA	intron (NM_029332, intron 17 of 36)	intron (NM_029332, intron 17 of 36)	-130856	NM_029652	207952	Mm.206223	NM_029652	ENSMUSG00000055652	Klhl25	2810402K13Rik|BC027373|Enc-1	kelch-like 25	protein-coding
Merged-chr6-77688985-2	chr6	77688684	77689304	+	4.92	NA	intron (NM_145732, intron 4 of 18)	intron (NM_145732, intron 4 of 18)	290673	NM_001355193	12386	Mm.34637	NM_009819	ENSMUSG00000063063	Ctnna2	AI481747|Catna|Catna2|cdf|chp	catenin (cadherin associated protein), alpha 2	protein-coding
Merged-chr15-89530617-1	chr15	89530472	89530763	+	4.91	NA	intron (NM_021423, intron 12 of 21)	intron (NM_021423, intron 12 of 21)	31009	NM_021423	58234	Mm.146855	NM_021423	ENSMUSG00000022623	Shank3	AI841104|SHANK3c-3|SHANK3c-4|Shank3b	SH3 and multiple ankyrin repeat domains 3	protein-coding
Merged-chr13-34857734-1	chr13	34857673	34857797	+	4.91	NA	Intergenic	MMERGLN-int|LTR|ERV1	-17759	NM_013830	19134	Mm.10027	NM_013830	ENSMUSG00000021413	Prpf4b	2610037H07|Prp4|Prp4k|Prpk|cbp143	pre-mRNA processing factor 4B	protein-coding
Merged-chr6-85923893-1	chr6	85923732	85924055	+	4.91	NA	intron (NM_176842, intron 2 of 5)	MTC|LTR|ERVL-MaLR	7922	NM_001362065	69786	Mm.218434	NM_176842	ENSMUSG00000054226	Tprkb	0610033G21Rik|1810034M08Rik|Cgi-121|DRWMS1|mDRWMS1	Tp53rk binding protein	protein-coding
Merged-chr2-151572481-1	chr2	151572406	151572558	+	4.91	NA	promoter-TSS (NM_145535)	promoter-TSS (NM_145535)	-141	NM_145535	228765	Mm.32068	NM_145535	ENSMUSG00000027456	Sdcbp2	-	syndecan binding protein (syntenin) 2	protein-coding
Merged-chr2-93887416-1	chr2	93887344	93887490	+	4.91	NA	intron (NM_001363092, intron 1 of 14)	B4A|SINE|B4	-18260	NM_001033452	381411	Mm.9889	NM_001033452	ENSMUSG00000075023	Accsl	Gm1967	1-aminocyclopropane-1-carboxylate synthase (non-functional)-like	protein-coding
Merged-chr4-145306040-4	chr4	145305753	145306274	+	4.91	NA	intron (NM_009401, intron 1 of 12)	intron (NM_009401, intron 1 of 12)	9151	NM_009401	21941	Mm.12810	NM_009401	ENSMUSG00000028602	Tnfrsf8	Cd30|D1S166E|Ki|Ki-1	tumor necrosis factor receptor superfamily, member 8	protein-coding
Merged-chr11-101645662-7	chr11	101645082	101646202	+	4.91	NA	Intergenic	Intergenic	17693	NM_025654	66599	Mm.41449	NM_025654	ENSMUSG00000010362	Rdm1	2410008M22Rik|AW212028|Rad52b	RAD52 motif 1	protein-coding
Merged-chr19-34714310-1	chr19	34714127	34714495	+	4.90	NA	intron (NM_172838, intron 1 of 6)	MLT1A|LTR|ERVL-MaLR	33017	NM_172838	240638	Mm.74636	NM_172838	ENSMUSG00000009378	Slc16a12	3230401A21|AW210596|MCT 12	solute carrier family 16 (monocarboxylic acid transporters), member 12	protein-coding
Merged-chr13-95657341-3	chr13	95657156	95657543	+	4.90	NA	intron (NM_027711, intron 28 of 35)	intron (NM_027711, intron 28 of 35)	-38883	NM_010169	14062	Mm.24816	NM_010169	ENSMUSG00000048376	F2r	AI482343|Cf2r|Par1|ThrR	coagulation factor II (thrombin) receptor	protein-coding
Merged-chr10-14293123-2	chr10	14292795	14293381	+	4.90	NA	Intergenic	ERVB4_2-LTR_MM|LTR|ERVK	251948	NM_001002268	215798	Mm.440142	NM_001002268	ENSMUSG00000039116	Adgrg6	1190004A11Rik|AI449247|AW045736|DREG|Gm222|Gpr126	adhesion G protein-coupled receptor G6	protein-coding
Merged-chr4-70542611-1	chr4	70542476	70542747	+	4.90	NA	Intergenic	Intergenic	-7683	NM_172694	230316	Mm.251188	NM_172694	ENSMUSG00000039270	Megf9	4933405H16Rik|9630025C07|Egfl5|mKIAA0818	multiple EGF-like-domains 9	protein-coding
Merged-chr2-35985690-1	chr2	35985587	35985795	+	4.89	NA	Intergenic	Intergenic	-5871	NM_029774	74410	Mm.21591	NM_028921	ENSMUSG00000026885	Ttll11	4932702F08Rik|4933424A20Rik|AU043211|D2Ertd624e	tubulin tyrosine ligase-like family, member 11	protein-coding
Merged-chr6-12416473-3	chr6	12416252	12416622	+	4.89	NA	intron (NM_001164805, intron 7 of 26)	intron (NM_001164805, intron 7 of 26)	-306857	NR_003631	625347	Mm.389084	NM_001039041	ENSMUSG00000057223	Gm6578	EG625347	mitochondrial ribosomal protein L32 pseudogene	pseudo
Merged-chr2-17065303-3	chr2	17065055	17065612	+	4.89	NA	Intergenic	IAPLTR3-int|LTR|ERVK	-51607	NR_040632	75069	Mm.50378	NR_040632		4930515L03Rik	-	RIKEN cDNA 4930515L03 gene	ncRNA
Merged-chr14-36280285-2	chr14	36280164	36280426	+	4.89	NA	Intergenic	Intergenic	185330	NM_175008	218921	Mm.212464	NM_175008	ENSMUSG00000096405	4930474N05Rik	-	RIKEN cDNA 4930474N05 gene	protein-coding
Merged-chr6-28410235-1	chr6	28410113	28410359	+	4.89	NA	Intergenic	MTE2a|LTR|ERVL-MaLR	11488	NM_028900	74375	Mm.332950	NM_028900	ENSMUSG00000029708	Gcc1	4932417P04Rik	golgi coiled coil 1	protein-coding
Merged-chr8-56156010-5	chr8	56155712	56156294	+	4.89	NA	Intergenic	Intergenic	-138549	NM_008278	15446	Mm.18832	NM_008278	ENSMUSG00000031613	Hpgd	15-PGDH|AV026552	hydroxyprostaglandin dehydrogenase 15 (NAD)	protein-coding
Merged-chr1-193844651-2	chr1	193844526	193844769	+	4.89	NA	Intergenic	Intergenic	-337117	NR_029592	387201		NR_029592	ENSMUSG00000065533	Mir205	Mirn205|mir-205|mmu-mir-205	microRNA 205	ncRNA
Merged-chr10-6685882-3	chr10	6685617	6686085	+	4.89	NA	Intergenic	Intergenic	-72742	NM_001302795	18390	Mm.438000	NM_011013	ENSMUSG00000000766	Oprm1	M-OR-1|MOP-R|MOR-1|MOR-1O|Oprm|mor|muOR	opioid receptor, mu 1	protein-coding
Merged-chr14-100476548-1	chr14	100476443	100476655	+	4.88	NA	Intergenic	Intergenic	-326753	NM_010636	16597	Mm.396499	NM_010636	ENSMUSG00000072294	Klf12	2700063E05Rik|AI225908|AI315654|AP-2rep|B130052C06Rik|D530033K05Rik	Kruppel-like factor 12	protein-coding
Merged-chr1-76024768-4	chr1	76024371	76025197	+	4.88	NA	Intergenic	Intergenic	-464349	NR_038012	620079	Mm.378379	NR_038012	ENSMUSG00000100553	Gm17751	-	predicted gene, 17751	ncRNA
Merged-chr9-61025546-1	chr9	61025461	61025633	+	4.88	NA	Intergenic	Intergenic	8478	NR_040767	330956	Mm.207985	NR_040767	ENSMUSG00000111290	Gm5122	A430102L10	predicted gene 5122	ncRNA
Merged-chr5-136108700-2	chr5	136108527	136108842	+	4.88	NA	intron (NM_001039103, intron 18 of 19)	intron (NM_001039103, intron 18 of 19)	3162	NR_106002	102465626		NR_106002	ENSMUSG00000099003	Mir7035	Gm27661|mmu-mir-7035	microRNA 7035	ncRNA
Merged-chr14-104610525-1	chr14	104610444	104610607	+	4.88	NA	Intergenic	Intergenic	-28619	NR_015593	320249	Mm.320725	NR_015593	ENSMUSG00000115432	D130009I18Rik	-	RIKEN cDNA D130009I18 gene	ncRNA
Merged-chr12-98606812-1	chr12	98606749	98606877	+	4.88	NA	Intergenic	ORR1A2|LTR|ERVL-MaLR	-21329	NM_001289572	104871	Mm.210053	NM_178914	ENSMUSG00000021007	Spata7	AI661438|B230306G18Rik|HSD3	spermatogenesis associated 7	protein-coding
Merged-chr10-19978924-2	chr10	19978807	19979046	+	4.87	NA	intron (NM_008580, intron 1 of 29)	RLTR11B|LTR|ERVK	44400	NM_008580	26408	Mm.6595	NM_008580	ENSMUSG00000071369	Map3k5	7420452D20Rik|ASK|ASK1|MAPKKK5|Mekk5	mitogen-activated protein kinase kinase kinase 5	protein-coding
Merged-chr2-28917326-1	chr2	28917251	28917402	+	4.87	NA	promoter-TSS (NM_001164186)	promoter-TSS (NM_001164186)	-658	NM_001355434	54422	Mm.21390	NM_019446	ENSMUSG00000026805	Barhl1	Dres115|MBH2	BarH like homeobox 1	protein-coding
Merged-chr6-29286913-3	chr6	29286671	29287129	+	4.87	NA	intron (NR_156409, intron 2 of 3)	intron (NR_156409, intron 2 of 3)	5759	NR_156409	245884	Mm.33683	NM_001101486	ENSMUSG00000079652	Fam71f2	AI507611|GARI	family with sequence similarity 71, member F2	protein-coding
Merged-chr10-26540357-1	chr10	26540294	26540422	+	4.87	NA	Intergenic	Intergenic	134293	NR_033633	667572	Mm.482728	NR_033633	ENSMUSG00000098179	Gm8709	EG667572	glyceraldehyde-3-phosphate dehydrogenase pseudogene	pseudo
Merged-chr13-112385175-2	chr13	112384991	112385408	+	4.87	NA	Intergenic	Intergenic	-78871	NM_010560	16195	Mm.4364	NM_010560	ENSMUSG00000021756	Il6st	5133400A03Rik|AA389424|BB405851|CD130|D13Ertd699e|gp130	interleukin 6 signal transducer	protein-coding
Merged-chr18-28283155-2	chr18	28282971	28283383	+	4.87	NA	Intergenic	L1MCa|LINE|L1	-276987	NR_045398	320624	Mm.50107	NR_045398	ENSMUSG00000117473	4930474G06Rik	-	RIKEN cDNA 4930474G06 gene	ncRNA
Merged-chr16-56512997-2	chr16	56512844	56513119	+	4.87	NA	intron (NM_001014422, intron 1 of 35)	intron (NM_001014422, intron 1 of 35)	35135	NM_001014423	320712	Mm.209236	NM_178790	ENSMUSG00000035258	Abi3bp	5033411B22Rik|AI506287|BG172926|D930038M13Rik|TARSH|eratin	ABI gene family, member 3 (NESH) binding protein	protein-coding
Merged-chr3-108781787-1	chr3	108781632	108781943	+	4.87	NA	intron (NM_177859, intron 11 of 11)	intron (NM_177859, intron 11 of 11)	42129	NM_177859	329738	Mm.72322	NM_177859	ENSMUSG00000049565	Aknad1	4921525H12Rik	AKNA domain containing 1	protein-coding
Merged-chr6-129200212-4	chr6	129199861	129200575	+	4.86	NA	Intergenic	RLTR45|LTR|ERVK	19603	NM_053109	93694	Mm.197536	NM_053109	ENSMUSG00000030157	Clec2d	Clr-b|Clrb|Ocil	C-type lectin domain family 2, member d	protein-coding
Merged-chr1-38677348-4	chr1	38677114	38677601	+	4.86	NA	Intergenic	Lx6|LINE|L1	-50113	NM_001290814	16764	Mm.336679	NM_010678	ENSMUSG00000037138	Aff3	3222402O04Rik|A730046J16|LAF-4|Laf4	AF4/FMR2 family, member 3	protein-coding
Merged-chr18-63150693-5	chr18	63150220	63150999	+	4.86	NA	intron (NM_001039485, intron 5 of 53)	intron (NM_001039485, intron 5 of 53)	172693	NM_028017	108123	Mm.292687	NM_028017	ENSMUSG00000024581	Napg	2400003O04Rik|SNARE	N-ethylmaleimide sensitive fusion protein attachment protein gamma	protein-coding
Merged-chr7-100675004-3	chr7	100674851	100675204	+	4.86	NA	Intergenic	Intergenic	-12633	NM_013746	27276	Mm.491216	NM_013746	ENSMUSG00000030701	Plekhb1	AI315628|PHR1|Phret1|evt-1	pleckstrin homology domain containing, family B (evectins) member 1	protein-coding
Merged-chr10-92104308-3	chr10	92103986	92104606	+	4.85	NA	intron (NR_028262, intron 10 of 12)	intron (NR_028262, intron 10 of 12)	-32111	NR_029812	723955		NR_029812	ENSMUSG00000065524	Mir135a-2	Mirn135a-2|mir-135a-2	microRNA 135a-2	ncRNA
Merged-chr2-106935891-3	chr2	106935526	106936194	+	4.85	NA	Intergenic	ORR1B2|LTR|ERVL-MaLR	34531	NM_173750	212772	Mm.381231	NM_173750	ENSMUSG00000027122	Arl14ep	2700007P21Rik|4930448O08Rik|ARF7EP	ADP-ribosylation factor-like 14 effector protein	protein-coding
Merged-chr19-22582326-3	chr19	22581935	22582543	+	4.85	NA	intron (NM_001362499, intron 1 of 25)	intron (NM_001362499, intron 1 of 25)	-110362	NM_001035245	226025	Mm.131943	NM_177341	ENSMUSG00000052387	Trpm3	6330504P12Rik|9330180E14|AU018608|B930001P07Rik|LTRPC3|MLSN2	transient receptor potential cation channel, subfamily M, member 3	protein-coding
Merged-chr2-173373014-1	chr2	173372917	173373112	+	4.85	NA	Intergenic	RLTR45|LTR|ERVK	-96481	NM_022995	65112	Mm.73682	NM_022995	ENSMUSG00000038400	Pmepa1	2210418I02Rik|AW455466|Erg1.2|N4wbp4|Stag1|Tmepai	prostate transmembrane protein, androgen induced 1	protein-coding
Merged-chr19-18318735-2	chr19	18318561	18318861	+	4.85	NA	Intergenic	Intergenic	313102	NM_017375	20409	Mm.172222	NM_017375	ENSMUSG00000024725	Ostf1	C78236|SH3P2|Sh3d3	osteoclast stimulating factor 1	protein-coding
Merged-chr1-57472417-1	chr1	57472311	57472524	+	4.84	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	-65743	NM_001037742	68736	Mm.288490	NM_001037742	ENSMUSG00000048495	Tyw5	1110034B05Rik	tRNA-yW synthesizing protein 5	protein-coding
Merged-chr17-5208581-1	chr17	5208507	5208657	+	4.84	NA	intron (NM_001085355, intron 4 of 19)	L3|LINE|CR1	210185	NM_175349	106557	Mm.432764	NM_175349	ENSMUSG00000101959	Ldhal6b	4933402O15Rik|AI326310|LDHL|Ldhal	lactate dehydrogenase A-like 6B	protein-coding
Merged-chr10-24838349-2	chr10	24838144	24838574	+	4.84	NA	Intergenic	ERVB4_2-LTR_MM|LTR|ERVK	-2164	NM_134005	209558	Mm.338425	NM_134005	ENSMUSG00000019989	Enpp3	AI876438|CD203c	ectonucleotide pyrophosphatase/phosphodiesterase 3	protein-coding
Merged-chr11-92995371-1	chr11	92995215	92995528	+	4.84	NA	Intergenic	Intergenic	-102995	NM_001361707	72605	Mm.342160	NM_028296	ENSMUSG00000056158	Car10	2700029L05Rik|BB085816|Ca10	carbonic anhydrase 10	protein-coding
Merged-chr4-59465593-2	chr4	59465402	59465729	+	4.84	NA	Intergenic	L1M4b|LINE|L1	-26932	NM_001163288	634731	Mm.483589	NM_001163288	ENSMUSG00000038578	Susd1	A530080P10|Gm12528	sushi domain containing 1	protein-coding
Merged-chr4-3368232-1	chr4	3368004	3368462	+	4.83	NA	Intergenic	RLTR45|LTR|ERVK	-168857	NR_037306	100499523		NR_037306	ENSMUSG00000094253	Mir3471-2	mmu-mir-3471-2	microRNA 3471-2	ncRNA
Merged-chr3-157297365-3	chr3	157297200	157297608	+	4.83	NA	intron (NM_001039094, intron 6 of 6)	intron (NM_001039094, intron 6 of 6)	236686	NR_152231	381498	Mm.402095	NR_152231	ENSMUSG00000105834	4930592C13Rik	Gm1657|Gm43159	RIKEN cDNA 4930592C13 gene	ncRNA
Merged-chr15-67222944-1	chr15	67222738	67223151	+	4.83	NA	Intergenic	Intergenic	-3825	NR_045140	69334	Mm.63770	NR_045140	ENSMUSG00000102069	1700012I11Rik	-	RIKEN cDNA 1700012I11 gene	ncRNA
Merged-chr5-47272773-2	chr5	47272595	47272922	+	4.83	NA	Intergenic	ORR1E|LTR|ERVL-MaLR	-710397	NM_001291228	20563	Mm.289739	NM_178804	ENSMUSG00000031558	Slit2	Drad-1|E030015M03Rik|E130320P19Rik|Slil3|b2b1200.1Clo|mKIAA4141|slit-2	slit guidance ligand 2	protein-coding
Merged-chr11-90558641-5	chr11	90558229	90559067	+	4.83	NA	intron (NM_011505, intron 12 of 17)	intron (NM_011505, intron 12 of 17)	79460	NM_011505	20913	Mm.207203	NM_011505	ENSMUSG00000020546	Stxbp4	6030470M02Rik|Synip	syntaxin binding protein 4	protein-coding
Merged-chr17-19401706-4	chr17	19401424	19401917	+	4.82	NA	Intergenic	Lx4A|LINE|L1	39535	NM_001104551	665376	Mm.469859	NM_001104551	ENSMUSG00000090304	Vmn2r99	EG665376	vomeronasal 2, receptor 99	protein-coding
Merged-chr4-3260358-4	chr4	3260137	3260715	+	4.82	NA	Intergenic	RLTR45|LTR|ERVK	-75121	NM_001167535	100312471	Mm.377218	NM_001167535	ENSMUSG00000115466	Vmn1r3	Gm11778	vomeronasal 1 receptor 3	protein-coding
Merged-chr6-128790631-5	chr6	128790497	128790775	+	4.82	NA	Intergenic	Intergenic	-1995	NM_001159904	17059	Mm.480764	NM_008527	ENSMUSG00000030325	Klrb1c	AI462337|CD161|Klrb1b|Ly-59|Ly55c|Ly59|NK-RP1|NK1.1|NKR-P1.9|NKRP1|NKRP140|Nk-1|Nk-1.2|Nk1|Nk1.2|Nkrp1b|Nkrp1c|ly-55c	killer cell lectin-like receptor subfamily B member 1C	protein-coding
Merged-chr7-76368576-4	chr7	76368251	76368888	+	4.82	NA	intron (NM_001199224, intron 5 of 22)	intron (NM_001199224, intron 5 of 22)	138682	NM_001199224	244071	Mm.322829	NM_172902	ENSMUSG00000025754	Agbl1	Ccp4|D430020F16|EG244071|Nna1-l1	ATP/GTP binding protein-like 1	protein-coding
Merged-chr17-94424619-4	chr17	94424049	94425014	+	4.82	NA	Intergenic	Intergenic	325488	NM_001357136	76781	Mm.139146	NM_176917	ENSMUSG00000055660	Mettl4	2410198H06Rik|A730091E08Rik|AV296509|HsT661	methyltransferase like 4	protein-coding
Merged-chr2-141834591-3	chr2	141834237	141834898	+	4.81	NA	intron (NM_001013802, intron 8 of 18)	intron (NM_001013802, intron 8 of 18)	1066897	NM_001355123	16558	Mm.251934	NM_001081133	ENSMUSG00000038844	Kif16b	8430434E15Rik|AA623607|AI789011|C80253|C80902|mKIAA1590	kinesin family member 16B	protein-coding
Merged-chr1-79697610-1	chr1	79697516	79697705	+	4.80	NA	Intergenic	Intergenic	-25638	NM_183027	252903	Mm.32409	NM_183027	ENSMUSG00000054702	Ap1s3	1190009B22|Jr2|[s]3A	adaptor-related protein complex AP-1, sigma 3	protein-coding
Merged-chr18-75312111-1	chr18	75312043	75312181	+	4.80	NA	Intergenic	Intergenic	-14783	NR_045393	100503117	Mm.250517	NR_045393	ENSMUSG00000102047	2010010A06Rik	5033420E22Rik	RIKEN cDNA 2010010A06 gene	ncRNA
Merged-chr19-21441987-1	chr19	21441838	21442137	+	4.80	NA	intron (NM_010266, intron 1 of 13)	MTD|LTR|ERVL-MaLR	30674	NM_010266	14544	Mm.45054	NM_010266	ENSMUSG00000058624	Gda	AU015411|AW047581|GAH	guanine deaminase	protein-coding
Merged-chr4-52378431-2	chr4	52378277	52378612	+	4.80	NA	Intergenic	RLTR45|LTR|ERVK	60520	NR_045175	72648	Mm.391869	NR_045175	ENSMUSG00000085763	Smc2os	2700081L22Rik	structural maintenance of chromosomes 2, opposite strand	ncRNA
Merged-chr4-97837874-2	chr4	97837675	97838037	+	4.80	NA	intron (NM_001122953, intron 2 of 9)	intron (NM_001122953, intron 2 of 9)	60230	NM_001122953	18027	Mm.31274	NM_010905	ENSMUSG00000028565	Nfia	1110047K16Rik|9430022M17Rik|CTF|NF1-A|NF1A	nuclear factor I/A	protein-coding
