PeakID (cmd=annotatePeaks.pl /exports/humgen/jihed/Coordinate_TOKEEP/atac_peaks/ATAC_Veronica_DN1/DN1_KO_less_accessible_allvsall.txt mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Merged-chr18-7740409-2	chr18	7740259	7740617	+	5.29	NA	Intergenic	RLTR10B2|LTR|ERVK	-113575	NM_001081287	75739	Mm.133293	NM_001081287	ENSMUSG00000057440	Mpp7	1110068J02Rik|2810038M04Rik|5430426E14Rik|AI415104|Gm955	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)	protein-coding
Merged-chr14-47223154-2	chr14	47222872	47223350	+	5.28	NA	Intergenic	PB1D10|SINE|Alu	-33698	NM_008102	14528	Mm.10651	NM_008102	ENSMUSG00000037580	Gch1	GTP-CH|GTP-CH-I|GTPCH|Gch	GTP cyclohydrolase 1	protein-coding
Merged-chr3-96515645-2	chr3	96515539	96515749	+	5.28	NA	Intergenic	MER5B|DNA|hAT-Charlie	-9541	NM_027126	69585	Mm.171314	NM_027126	ENSMUSG00000038403	Hjv	2310035L15Rik|5230400G09Rik|AI414844|AI789733|DL-M|Hfe2|Rgmc|hemojuvelin	hemojuvelin BMP co-receptor	protein-coding
Merged-chr17-68133478-1	chr17	68133377	68133581	+	5.28	NA	Intergenic	Intergenic	-129371	NM_172964	268970	Mm.9935	NM_172964	ENSMUSG00000024043	Arhgap28	AU044757|AW550892|E130310N06	Rho GTPase activating protein 28	protein-coding
Merged-chr1-119129175-1	chr1	119128992	119129359	+	5.28	NA	Intergenic	MLT1F2|LTR|ERVL-MaLR	-75556	NM_001081125	14633	Mm.273292	NM_001081125	ENSMUSG00000048402	Gli2	-	GLI-Kruppel family member GLI2	protein-coding
Merged-chr17-26602181-1	chr17	26602083	26602280	+	5.27	NA	intron (NM_026170, intron 1 of 9)	(AGGGGG)n|Simple_repeat|Simple_repeat	40669	NM_026170	67458	Mm.30496	NM_026170	ENSMUSG00000001576	Ergic1	1200007D18Rik|maa-136	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	protein-coding
Merged-chr1-119050211-1	chr1	119050101	119050322	+	5.27	NA	intron (NM_001081125, intron 1 of 13)	intron (NM_001081125, intron 1 of 13)	3408	NM_001081125	14633	Mm.273292	NM_001081125	ENSMUSG00000048402	Gli2	-	GLI-Kruppel family member GLI2	protein-coding
Merged-chr11-96681263-1	chr11	96681193	96681335	+	5.25	NA	intron (NM_001033186, intron 4 of 12)	intron (NM_001033186, intron 4 of 12)	96291	NM_028965	74479	Mm.270781	NM_028965	ENSMUSG00000020876	Snx11	4933439F10Rik|A930041K09Rik|AI117694	sorting nexin 11	protein-coding
Merged-chr1-54401712-1	chr1	54401653	54401773	+	5.25	NA	intron (NM_001033194, intron 16 of 17)	Lx9|LINE|L1	37313	NM_001033194	98488	Mm.25856	NM_001033194	ENSMUSG00000041303	Gtf3c3	TF3C-gamma|TFIIIC102	general transcription factor IIIC, polypeptide 3	protein-coding
Merged-chr7-46350298-1	chr7	46350240	46350357	+	5.25	NA	Intergenic	Intergenic	-21105	NR_131190	105447647		NR_131190		Gm45923	DRReRNA|Munc	predicted gene, 45923	ncRNA
Merged-chr1-134872932-1	chr1	134872831	134873034	+	5.25	NA	exon (NM_001368827, exon 12 of 24)	exon (NM_001368827, exon 12 of 24)	-69090	NR_015606	329251	Mm.188709	NM_001081307	ENSMUSG00000073557	Ppp1r12b	1810037O03Rik|9530009M10Rik|AI132431|Mypt2	protein phosphatase 1, regulatory subunit 12B	protein-coding
Merged-chr3-55420884-1	chr3	55420831	55420939	+	5.25	NA	intron (NM_001357469, intron 4 of 17)	intron (NM_001357469, intron 4 of 17)	-40843	NM_001195539	13175	Mm.393242	NM_019978	ENSMUSG00000027797	Dclk1	1700113D08Rik|2810480F11Rik|AI836758|Click-I|Cpg16|Dcamkl1|Dcl|Dclk|mKIAA0369	doublecortin-like kinase 1	protein-coding
Merged-chr2-148191429-1	chr2	148191361	148191498	+	5.25	NA	Intergenic	L2a|LINE|L2	-144460	NM_010446	15376	Mm.938	NM_010446	ENSMUSG00000037025	Foxa2	HNF3-beta|HNF3beta|Hnf-3b|Hnf3b|Tcf-3b|Tcf3b	forkhead box A2	protein-coding
Merged-chr12-28726320-1	chr12	28726238	28726404	+	5.25	NA	intron (NM_178811, intron 3 of 11)	intron (NM_178811, intron 3 of 11)	24073	NM_001161410	217449	Mm.132006	NM_178811	ENSMUSG00000020628	Trappc12	CGI-87|D930014A20Rik|Ttc15	trafficking protein particle complex 12	protein-coding
Merged-chr4-83743236-1	chr4	83743181	83743292	+	5.25	NA	intron (NM_001355549, intron 21 of 24)	intron (NM_001355549, intron 21 of 24)	217660	NM_001369173	320226	Mm.180032	NM_029117	ENSMUSG00000052407	Ccdc171	4930418J05Rik|4930473A06Rik|A330015D16Rik	coiled-coil domain containing 171	protein-coding
Merged-chr16-24259980-1	chr16	24259907	24260055	+	5.24	NA	Intergenic	Intergenic	-133369	NM_178665	210126	Mm.209385	NM_178665	ENSMUSG00000033306	Lpp	9430020K16Rik|AA959454|AU024130|B130055L10Rik|C79715|D630048H16	LIM domain containing preferred translocation partner in lipoma	protein-coding
Merged-chr1-130656053-1	chr1	130655964	130656144	+	5.24	NA	exon (NM_007576, exon 3 of 10)	exon (NM_007576, exon 3 of 10)	5564	NM_007576	12269	Mm.306720	NM_007576	ENSMUSG00000026405	C4bp	AI195242|C4bpa	complement component 4 binding protein	protein-coding
Merged-chr7-98076938-2	chr7	98076759	98077145	+	5.24	NA	intron (NM_008663, intron 24 of 48)	intron (NM_008663, intron 24 of 48)	32296	NM_001256083	17921	Mm.1403	NM_008663	ENSMUSG00000030761	Myo7a	Hdb|Myo7|USH1B|nmf371|polka|sh-1|sh1	myosin VIIA	protein-coding
Merged-chr2-28155878-1	chr2	28155720	28156037	+	5.24	NA	Intergenic	RMER17B|LTR|ERVK	-37215	NM_001038613	56177	Mm.43278	NM_019498	ENSMUSG00000026833	Olfm1	AMY|AW742568|Noe1|OlfA|Pancortin|Pancortin3	olfactomedin 1	protein-coding
Merged-chr13-41914746-1	chr13	41914674	41914820	+	5.23	NA	Intergenic	L1_Mus3|LINE|L1	48832	NR_033545	100038577	Mm.387093	NR_033545	ENSMUSG00000113856	Gm10790	-	predicted gene 10790	ncRNA
Merged-chr1-157501446-1	chr1	157501387	157501507	+	5.23	NA	intron (NR_151610, intron 2 of 2)	IAPEY3C_LTR|LTR|ERVK	-5349	NM_033354	89867	Mm.87114	NM_033354	ENSMUSG00000026589	Sec16b	Lztr2|Rgpr|Rgpr-p117	SEC16 homolog B (S. cerevisiae)	protein-coding
Merged-chr18-20694139-1	chr18	20694055	20694224	+	5.23	NA	intron (NM_019737, intron 5 of 8)	intron (NM_019737, intron 5 of 8)	-28879	NR_155534	102633478		NR_155534	ENSMUSG00000085595	Gm16090	-	predicted gene 16090	ncRNA
Merged-chr6-27349455-1	chr6	27349364	27349547	+	5.23	NA	intron (NM_008174, intron 9 of 10)	ORR1A2|LTR|ERVL-MaLR	587295	NR_030420	735266		NR_030420	ENSMUSG00000076067	Mir592	Mirn592|mir-592|mmu-mir-592	microRNA 592	ncRNA
Merged-chr12-104399959-1	chr12	104399794	104400125	+	5.23	NA	Intergenic	Intergenic	-6749	NM_009252	20716	Mm.482074	NM_009252	ENSMUSG00000021091	Serpina3n	Spi2-2|Spi2.2|Spi2/eb.4	serine (or cysteine) peptidase inhibitor, clade A, member 3N	protein-coding
Merged-chr18-4972452-1	chr18	4972395	4972510	+	5.23	NA	Intergenic	Intergenic	-74137	NM_001347449	225115	Mm.136791	NM_153153	ENSMUSG00000024236	Svil	AU024053|B430302E16Rik	supervillin	protein-coding
Merged-chr12-36645559-1	chr12	36645503	36645616	+	5.22	NA	intron (NM_178629, intron 9 of 9)	intron (NM_178629, intron 9 of 9)	-170646	NR_039558	100628578		NR_039558	ENSMUSG00000092998	Mir5099	mmu-mir-5099|mu-mir-5099	microRNA 5099	ncRNA
Merged-chr16-14060221-1	chr16	14060123	14060320	+	5.21	NA	intron (NM_144518, intron 2 of 5)	intron (NM_144518, intron 2 of 5)	-73354	NM_001270718	74482	Mm.484026	NM_028968	ENSMUSG00000065968	Ifitm7	4933438K12Rik|Mil4	interferon induced transmembrane protein 7	protein-coding
Merged-chr6-99778472-1	chr6	99778377	99778568	+	5.21	NA	Intergenic	MTA_Mm|LTR|ERVL-MaLR	-52080	NM_001037539	50501	Mm.87365	NM_015768	ENSMUSG00000030069	Prok2	Bv8|PK2|Prok1	prokineticin 2	protein-coding
Merged-chr13-34829157-1	chr13	34829048	34829267	+	5.21	NA	Intergenic	Intergenic	-46337	NM_013830	19134	Mm.10027	NM_013830	ENSMUSG00000021413	Prpf4b	2610037H07|Prp4|Prp4k|Prpk|cbp143	pre-mRNA processing factor 4B	protein-coding
Merged-chr2-30540509-1	chr2	30540445	30540574	+	5.21	NA	Intergenic	Intergenic	-54535	NM_030137	78617	Mm.40413	NM_030137	ENSMUSG00000047363	Cstad	9530039B02Rik	CSA-conditional, T cell activation-dependent protein	protein-coding
Merged-chr6-127972004-1	chr6	127971935	127972075	+	5.21	NA	intron (NM_175414, intron 3 of 8)	intron (NM_175414, intron 3 of 8)	84383	NM_026743	68498	Mm.174368	NM_026743	ENSMUSG00000030351	Tspan11	1110014F12Rik|AU067806	tetraspanin 11	protein-coding
Merged-chr1-16023222-1	chr1	16023093	16023353	+	5.21	NA	Intergenic	ORR1A2-int|LTR|ERVL-MaLR	70102	NM_001305227	75799	Mm.78557	NM_001243238	ENSMUSG00000067795	4930444P10Rik	-	RIKEN cDNA 4930444P10 gene	protein-coding
Merged-chr2-70121934-1	chr2	70121837	70122033	+	5.21	NA	intron (NM_177376, intron 7 of 34)	intron (NM_177376, intron 7 of 34)	82809	NM_177376	329421	Mm.99648	NM_177376	ENSMUSG00000042064	Myo3b	A430065P19Rik	myosin IIIB	protein-coding
Merged-chr5-108219432-1	chr5	108219346	108219520	+	5.21	NA	intron (NM_028481, intron 26 of 28)	RMER1B|Other|Other	-49464	NM_026106	13486	Mm.303534	NM_026106	ENSMUSG00000029265	Dr1	1700121L09Rik|Dr1l|NC2|NC2beta	down-regulator of transcription 1	protein-coding
Merged-chr12-8294151-1	chr12	8294023	8294281	+	5.21	NA	Intergenic	Intergenic	7802	NM_013527	238057	Mm.271308	NM_013527	ENSMUSG00000037660	Gdf7	BMP12	growth differentiation factor 7	protein-coding
Merged-chr9-24738291-1	chr9	24738201	24738383	+	5.21	NA	intron (NM_194263, intron 6 of 7)	MER5A|DNA|hAT-Charlie	36011	NM_020496	57246	Mm.31452	NM_020496	ENSMUSG00000031965	Tbx20	9430010M06Rik|AL022859|Tbx12	T-box 20	protein-coding
Merged-chr13-41516680-3	chr13	41516503	41516813	+	5.21	NA	Intergenic	Intergenic	-29298	NM_001111324	18003	Mm.288980	NM_017464	ENSMUSG00000021365	Nedd9	Cas-L|CasL|HEF1|MEF1|Nedd-9|p105	neural precursor cell expressed, developmentally down-regulated gene 9	protein-coding
Merged-chr12-13390490-1	chr12	13390407	13390575	+	5.19	NA	intron (NM_027706, intron 28 of 51)	intron (NM_027706, intron 28 of 51)	121364	NM_027706	71169	Mm.177520	NM_027706	ENSMUSG00000020576	Nbas	4933425L03Rik|Nag	neuroblastoma amplified sequence	protein-coding
Merged-chr2-77203211-2	chr2	77203086	77203319	+	5.19	NA	intron (NM_175465, intron 10 of 17)	intron (NM_175465, intron 10 of 17)	-32567	NM_001025576	545428	Mm.26579	NM_001025576	ENSMUSG00000044033	Ccdc141	2610301F02Rik|CAMDI	coiled-coil domain containing 141	protein-coding
Merged-chr2-136249101-1	chr2	136249008	136249195	+	5.19	NA	intron (NM_001360384, intron 2 of 10)	Lx8b|LINE|L1	138866	NM_172858	241656	Mm.131572	NM_172858	ENSMUSG00000039913	Pak7	2900083L08Rik|PAK-5|PAK-7|Pak5	p21 (RAC1) activated kinase 7	protein-coding
Merged-chr8-103750481-1	chr8	103750300	103750664	+	5.18	NA	Intergenic	Intergenic	146683	NR_045730	71058	Mm.67707	NR_045730	ENSMUSG00000110336	4933400L20Rik	-	RIKEN cDNA 4933400L20 gene	ncRNA
Merged-chr16-45382006-1	chr16	45381940	45382073	+	5.18	NA	TTS (NM_001358443)	TTS (NM_001358443)	27047	NM_001358443	17470	Mm.245851	NM_010818	ENSMUSG00000022661	Cd200	Mox2|OX2	CD200 antigen	protein-coding
Merged-chr2-49007317-1	chr2	49007200	49007436	+	5.18	NA	intron (NM_029924, intron 1 of 16)	intron (NM_029924, intron 1 of 16)	-57084	NM_001355296	26428	Mm.291059	NM_011958	ENSMUSG00000026761	Orc4	Orc4P|Orc4l|mMmORC4	origin recognition complex, subunit 4	protein-coding
Merged-chr17-43110768-1	chr17	43110665	43110873	+	5.18	NA	Intergenic	Intergenic	47522	NR_045153	545207	Mm.329050	NR_045153	ENSMUSG00000117011	E130008D07Rik	-	RIKEN cDNA E130008D07 gene	ncRNA
Merged-chr11-50272175-1	chr11	50272119	50272233	+	5.18	NA	intron (NM_175334, intron 1 of 4)	intron (NM_175334, intron 1 of 4)	20160	NM_175334	103806	Mm.51116	NM_175334	ENSMUSG00000050567	Maml1	AI644666|AW743257|D930008C07Rik|Mam-1|Mam1|mKIAA0200	mastermind like transcriptional coactivator 1	protein-coding
Merged-chr5-114533263-1	chr5	114533185	114533342	+	5.18	NA	Intergenic	Intergenic	-34988	NM_001004180	433940	Mm.194212	NM_001004180	ENSMUSG00000041930	Fam222a	-	family with sequence similarity 222, member A	protein-coding
Merged-chr12-17674618-4	chr12	17674376	17674840	+	5.17	NA	Intergenic	Intergenic	-16201	NM_001361645	53602	Mm.313619	NM_016677	ENSMUSG00000071379	Hpcal1	NVL-3|NVP-3|Nvp3|VILIP3|Vnsl3|Vsnl3	hippocalcin-like 1	protein-coding
Merged-chr9-7843640-1	chr9	7843584	7843697	+	5.17	NA	Intergenic	RMER1C|Other|Other	-6583	NM_007465	11797	Mm.335659	NM_007465	ENSMUSG00000057367	Birc2	AW146227|Api1|Api2|Birc3|C-IAP1|C330006D17Rik|HIAP1|HIAP2|IAP1|IAP2|MIAP1|MIAP2|MIHB|MIHC|RNF48|cIAP1|cIAP2|mcIAP1	baculoviral IAP repeat-containing 2	protein-coding
Merged-chr17-25210890-1	chr17	25210723	25211059	+	5.17	NA	intron (NM_001357876, intron 8 of 13)	intron (NM_001357876, intron 8 of 13)	-11691	NM_028789	74154	Mm.267353	NM_028789	ENSMUSG00000015127	Unkl	1300004G08Rik	unkempt family like zinc finger	protein-coding
Merged-chr1-186407894-1	chr1	186407634	186408156	+	5.16	NA	Intergenic	Intergenic	150786	NR_131124	320449	Mm.404477	NR_131124	ENSMUSG00000103690	A730004F24Rik	-	RIKEN cDNA A730004F24 gene	ncRNA
Merged-chr10-37397405-1	chr10	37397347	37397464	+	5.16	NA	Intergenic	Intergenic	-258479	NM_008538	17118	Mm.30059	NM_008538	ENSMUSG00000069662	Marcks	Macs|PKCSL	myristoylated alanine rich protein kinase C substrate	protein-coding
Merged-chr17-28814688-1	chr17	28814609	28814769	+	5.15	NA	exon (NM_001081315, exon 4 of 13)	exon (NM_001081315, exon 4 of 13)	13563	NM_001081315	268936	Mm.291877	NM_199061	ENSMUSG00000063952	Brpf3	AI413466|AW493400|mKIAA1286	bromodomain and PHD finger containing, 3	protein-coding
Merged-chr15-78810388-2	chr15	78810225	78810511	+	5.15	NA	Intergenic	MLT1G|LTR|ERVL-MaLR	-7326	NM_130859	105844	Mm.17629	NM_130859	ENSMUSG00000033170	Card10	AI449026|Bimp1|Carma3	caspase recruitment domain family, member 10	protein-coding
Merged-chr9-7682172-1	chr9	7682105	7682240	+	5.14	NA	intron (NR_126562, intron 1 of 3)	intron (NR_126562, intron 1 of 3)	-9918	NM_010810	17393	Mm.4825	NM_010810	ENSMUSG00000018623	Mmp7	MAT|MMP-7	matrix metallopeptidase 7	protein-coding
Merged-chr17-81056248-1	chr17	81056161	81056337	+	5.12	NA	intron (NM_028138, intron 1 of 9)	RLTR9A3|LTR|ERVK	8836	NM_028138	72167	Mm.273257	NM_028138	ENSMUSG00000024246	Thumpd2	2810025A12Rik	THUMP domain containing 2	protein-coding
Merged-chr8-121880832-1	chr8	121880764	121880901	+	5.12	NA	TTS (NM_011404)	TTS (NM_011404)	26854	NM_011404	20539	Mm.22374	NM_011404	ENSMUSG00000040010	Slc7a5	4F2LC|D0H16S474E|LAT1|TA1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	protein-coding
Merged-chr1-160650532-1	chr1	160650420	160650645	+	5.11	NA	intron (NM_013862, intron 11 of 20)	RMER13B|LTR|ERVK	-70828	NM_001146330	620246		NM_001146330		Gpr52	EG620246	G protein-coupled receptor 52	protein-coding
Merged-chr12-4194882-1	chr12	4194774	4194991	+	5.09	NA	exon (NM_001159536, exon 5 of 22)	exon (NM_001159536, exon 5 of 22)	39083	NM_001361641	52504	Mm.70546	NM_134046	ENSMUSG00000020652	Cenpo	2810429O05Rik|8430427C03Rik|D12Ertd482e	centromere protein O	protein-coding
Merged-chr5-129556059-3	chr5	129555829	129556309	+	5.09	NA	intron (NM_172276, intron 14 of 17)	intron (NM_172276, intron 14 of 17)	-28100	NM_011846	23948	Mm.42047	NM_011846	ENSMUSG00000029436	Mmp17	MT4-MMP|MT4MMP|MTMMP4	matrix metallopeptidase 17	protein-coding
Merged-chr18-5059268-3	chr18	5059037	5059473	+	5.08	NA	exon (NM_001347449, exon 6 of 31)	exon (NM_001347449, exon 6 of 31)	12666	NM_153153	225115	Mm.136791	NM_153153	ENSMUSG00000024236	Svil	AU024053|B430302E16Rik	supervillin	protein-coding
Merged-chr16-11852295-1	chr16	11852127	11852464	+	5.08	NA	intron (NM_146067, intron 2 of 3)	intron (NM_146067, intron 2 of 3)	-49069	NR_033509	791359	Mm.227592	NR_033509	ENSMUSG00000055015	Gm9961	-	predicted gene 9961	ncRNA
Merged-chr13-58020612-1	chr13	58020536	58020689	+	5.07	NA	intron (NM_001362415, intron 8 of 14)	intron (NM_001362415, intron 8 of 14)	2588	NR_030544	100124491		NR_030544	ENSMUSG00000077962	Mir874	Mirn874|mir-874|mmu-mir-874	microRNA 874	ncRNA
Merged-chr3-53977660-1	chr3	53977485	53977837	+	5.06	NA	Intergenic	Intergenic	-113854	NM_026435	67890	Mm.23067	NM_026435	ENSMUSG00000027746	Ufm1	1810045K17Rik|AI132708|AI463323|Gm10726	ubiquitin-fold modifier 1	protein-coding
Merged-chr14-67866684-1	chr14	67866577	67866792	+	5.00	NA	intron (NM_177780, intron 2 of 51)	intron (NM_177780, intron 2 of 51)	-6939	NR_105857	102465310		NR_105857	ENSMUSG00000098866	Mir6539	Gm27464|mir-6539|mmu-mir-6539	microRNA 6539	ncRNA
Merged-chr13-96154688-1	chr13	96154624	96154754	+	5.00	NA	Intergenic	Intergenic	-22112	NM_029210	75209	Mm.40436	NM_029210	ENSMUSG00000051111	Sv2c	4930527L09Rik|AI841971	synaptic vesicle glycoprotein 2c	protein-coding
Merged-chr16-14406727-1	chr16	14406643	14406813	+	5.00	NA	intron (NM_008576, intron 7 of 30)	MTB_Mm|LTR|ERVL-MaLR	45170	NM_008576	17250	Mm.196634	NM_008576	ENSMUSG00000023088	Abcc1	Abcc1a|Abcc1b|MRP|Mdrap|Mrp1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	protein-coding
Merged-chr17-8940977-1	chr17	8940906	8941050	+	5.00	NA	intron (NM_001290707, intron 6 of 22)	intron (NM_001290707, intron 6 of 22)	-47355	NM_025851	66931	Mm.67591	NM_025851	ENSMUSG00000023873	1700010I14Rik	-	RIKEN cDNA 1700010I14 gene	protein-coding
Merged-chr12-112376609-1	chr12	112376536	112376684	+	5.00	NA	Intergenic	Intergenic	46588	NR_036459	100504733	Mm.255309	NM_176956	ENSMUSG00000047828	A730018C14Rik	-	RIKEN cDNA A730018C14 gene	ncRNA
Merged-chr11-69462190-1	chr11	69462107	69462275	+	5.00	NA	intron (NM_001081330, intron 44 of 85)	intron (NM_001081330, intron 44 of 85)	-45997	NM_001017426	216850	Mm.261201	NM_001017426	ENSMUSG00000018476	Kdm6b	1700064E03Rik|BC038313|Jmjd3	KDM1 lysine (K)-specific demethylase 6B	protein-coding
Merged-chr11-24193049-1	chr11	24192982	24193118	+	5.00	NA	Intergenic	Intergenic	112355	NM_001159290	14025	Mm.53687	NM_016707	ENSMUSG00000000861	Bcl11a	2810047E18Rik|BCL-11A|Ctip1|D930021L15Rik|Evi9|Evi9a|Evi9b|Evi9c|mKIAA1809	B cell CLL/lymphoma 11A (zinc finger protein)	protein-coding
Merged-chr7-102742430-1	chr7	102742313	102742548	+	5.00	NA	exon (NM_130866, exon 4 of 4)	exon (NM_130866, exon 4 of 4)	11497	NM_147113	259117	Mm.463737	NM_147113	ENSMUSG00000110008	Olfr560	MOR14-1	olfactory receptor 560	protein-coding
Merged-chr15-10598326-1	chr15	10598220	10598434	+	5.00	NA	intron (NM_030690, intron 5 of 17)	intron (NM_030690, intron 5 of 17)	-1966	NR_033541	100038608	Mm.450744	NR_033541	ENSMUSG00000115667	Gm10389	-	predicted gene 10389	ncRNA
Merged-chr9-32637691-1	chr9	32637613	32637770	+	5.00	NA	Intergenic	Intergenic	-58351	NM_011808	23871	Mm.292415	NM_011808	ENSMUSG00000032035	Ets1	AI196000|AI448617|D230050P06|Ets-1|Tpl1|vs	E26 avian leukemia oncogene 1, 5' domain	protein-coding
Merged-chr15-85941004-1	chr15	85940934	85941075	+	5.00	NA	intron (NM_009886, intron 6 of 34)	intron (NM_009886, intron 6 of 34)	61677	NM_028063	72026	Mm.158211	NM_028063	ENSMUSG00000022386	Trmu	1110005N20Rik|1600025P05Rik|AI314320|Trmt1	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	protein-coding
Merged-chr16-44520211-1	chr16	44520154	44520269	+	5.00	NA	intron (NM_172506, intron 3 of 18)	intron (NM_172506, intron 3 of 18)	37918	NR_037242	100526478		NR_037242	ENSMUSG00000093046	Mir3081	mir-3081|mmu-mir-3081	microRNA 3081	ncRNA
Merged-chr4-120057335-1	chr4	120057192	120057479	+	5.00	NA	intron (NM_010657, intron 2 of 8)	intron (NM_010657, intron 2 of 8)	-103871	NM_007902	13615	Mm.284855	NM_007902	ENSMUSG00000028635	Edn2	ET-2|PPET2|VIC	endothelin 2	protein-coding
Merged-chr13-12176763-1	chr13	12176695	12176833	+	5.00	NA	Intergenic	RLTR17|LTR|ERVK	9724	NR_045170	328186	Mm.188154	NM_183202		Gm10336	B330003H21	predicted gene 10336	ncRNA
Merged-chr5-12667159-1	chr5	12667089	12667231	+	5.00	NA	Intergenic	RMER17B|LTR|ERVK	283994	NM_028882	108151	Mm.89313	NM_028882	ENSMUSG00000040254	Sema3d	4631426B19Rik	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	protein-coding
Merged-chr13-104046785-1	chr13	104046732	104046840	+	5.00	NA	intron (NM_029447, intron 8 of 12)	intron (NM_029447, intron 8 of 12)	62828	NM_029447	75805	Mm.127692	NM_029447	ENSMUSG00000021710	Nln	4930472G13Rik|C79345	neurolysin (metallopeptidase M3 family)	protein-coding
Merged-chr9-53916238-1	chr9	53916152	53916325	+	5.00	NA	intron (NM_177769, intron 10 of 10)	intron (NM_177769, intron 10 of 10)	59063	NM_177769	270162	Mm.259791	NM_177769	ENSMUSG00000041986	Elmod1	4831417L10|AI428506|AI834991	ELMO/CED-12 domain containing 1	protein-coding
Merged-chr14-119712607-1	chr14	119712520	119712695	+	5.00	NA	intron (NM_015820, intron 1 of 1)	intron (NM_015820, intron 1 of 1)	-36620	NR_045621	75432	Mm.443277	NR_045621	ENSMUSG00000100274	1700006F04Rik	-	RIKEN cDNA 1700006F04 gene	ncRNA
Merged-chr12-98375833-1	chr12	98375761	98375906	+	5.00	NA	Intergenic	Lx8b|LINE|L1	107198	NM_008152	14744	Mm.378924	NM_008152	ENSMUSG00000021886	Gpr65	Dig1|Gpcr25|TDAG8	G-protein coupled receptor 65	protein-coding
Merged-chr2-5216458-1	chr2	5216377	5216541	+	5.00	NA	intron (NM_028804, intron 2 of 2)	intron (NM_028804, intron 2 of 2)	78683	NM_028804	74186	Mm.274715	NM_028804	ENSMUSG00000026676	Ccdc3	2310045O21Rik	coiled-coil domain containing 3	protein-coding
Merged-chr5-76881517-1	chr5	76881458	76881578	+	5.00	NA	intron (NM_173765, intron 12 of 15)	MLT1F1|LTR|ERVL-MaLR	23996	NM_173765	231326	Mm.39271	NM_173765	ENSMUSG00000055923	Aasdh	A230062G08Rik|A830035E16|Acsf4|U26	aminoadipate-semialdehyde dehydrogenase	protein-coding
Merged-chr3-20398774-1	chr3	20398720	20398830	+	5.00	NA	Intergenic	Lx5c|LINE|L1	-31598	NM_175086	11608	Mm.134863	NM_175086	ENSMUSG00000054988	Agtr1b	AT1B|AT2R1B|Agtr-1b|Angtr-1b	angiotensin II receptor, type 1b	protein-coding
Merged-chr6-53618091-1	chr6	53618019	53618164	+	5.00	NA	intron (NM_001327821, intron 7 of 10)	B3|SINE|B2	44717	NM_172728	231991	Mm.227444	NM_172728	ENSMUSG00000053007	Creb5	9430076C15Rik|CRE-BPa|Crebpa|D430026C09Rik	cAMP responsive element binding protein 5	protein-coding
Merged-chr8-11913388-1	chr8	11913321	11913456	+	5.00	NA	Intergenic	Intergenic	72867	NM_029326	75528	Mm.440342	NM_029326	ENSMUSG00000031512	Tex29	1700018L24Rik	testis expressed 29	protein-coding
Merged-chr8-13384746-1	chr8	13384679	13384814	+	5.00	NA	Intergenic	MTC-int|LTR|ERVL-MaLR	12032	NM_009724	11945	Mm.154039	NM_009724	ENSMUSG00000031449	Atp4b	AV080843	ATPase, H+/K+ exchanging, beta polypeptide	protein-coding
Merged-chr6-39681502-1	chr6	39681441	39681564	+	5.00	NA	intron (NM_139294, intron 2 of 21)	MTD|LTR|ERVL-MaLR	43961	NM_139294	109880	Mm.245513	NM_139294	ENSMUSG00000002413	Braf	9930012E13Rik|AA120551|AA387315|AA473386|B-raf|Braf-2|Braf2|C230098H17|C87398|D6Ertd631e	Braf transforming gene	protein-coding
Merged-chr1-166740803-1	chr1	166740712	166740896	+	5.00	NA	Intergenic	Intergenic	-58959	NM_001347135	240894	Mm.246610	NM_172844	ENSMUSG00000026560	Fmo9	4831428F09Rik	flavin containing monooxygenase 9	protein-coding
